Agency ID - NCES Assigned [District] Latest available year,Agency Name,State Name [District] Latest available year,Urban-centric Locale [District] 2009-10,Student_Size,Lunch_Status,AFGR,i_agency_type_regional_education_services,i_lgo_PK,i_lgo_K,Total Number Operational Schools [Public School] 2009-10,i_fin_sdlc_sec,r_frev_ao,r_frev_dis,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2009-10,r_stud_reg_12_W_M,r_stud_reg_12_W_F,i_fin_sdlc_elem_sec,i_fin_sdlc_voc,r_stud_reg_12_W_F_LOWFULL,i_lgo_PK_LOWFULL,r_stud_reg_12_W_M_LOWFULL,i_lgo_K_LOWFULL,i_agency_type_local_school_district,r_frev_ao_LOWFULL,r_stud_re_B,r_stud_912,i_lgo_K_HIGHNOGE,i_lgo_PK_HIGHNOGE,i_fin_sdlc_sec_HIGHNOGE,r_st_TS,Total Number Operational Schools [Public School] 2009-10_HIGHNOGE,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2009-10_HIGHNOGE,r_frev_ao_HIGHNOGE,r_frev_dis_HIGHNOGE,r_stud_912_HIGHNOGE,i_fin_sdlc_voc_HIGHNOGE,i_lgo_K_LOWNOGE,i_lgo_PK_LOWNOGE,r_st_TS_LOWNOGE,i_fin_sdlc_voc_LOWNOGE,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2009-10_LOWNOGE,r_stud_912_LOWNOGE,r_frev_ao_LOWNOGE,i_ma_metropolitan,i_ucl_city_small,i_ma_micropolitan
4606360,BERESFORD SCHOOL DISTRICT 61-2,South Dakota,43-Rural: Remote,Large,Low,91.4,0,1,0,3.0,0,0.304166666667,0.397222222222,10223.0,0.0508744038156,0.033386327504,1,0,0.033386327504,1,0.0508744038156,0,1,0.304166666667,0.00476947535771,0.327503974563,0,1,0,0.137551669316,3.0,10223.0,0.304166666667,0.397222222222,0.327503974563,0,0,1,0.137551669316,0,10223.0,0.327503974563,0.304166666667,1,0,0
3401500,BERGENFIELD BOROUGH SCHOOL DISTRICT,New Jersey,21-Suburb: Large,Medium,Average,96.8,0,1,0,7.0,0,0.355159648311,0.28667283665,17650.0,0.0110076206605,0.0121366073949,1,0,0.0121366073949,1,0.0110076206605,0,1,0.355159648311,0.0987863392605,0.349421394299,0,1,0,0.134118967452,7.0,17650.0,0.355159648311,0.28667283665,0.349421394299,0,0,1,0.134118967452,0,17650.0,0.349421394299,0.355159648311,1,0,0
503090,BERGMAN SCHOOL DISTRICT,Arkansas,42-Rural: Distant,Medium,Average,82.4,0,1,0,3.0,0,0.314827828531,0.210119465917,8160.0,0.0258697591436,0.0365744870651,1,0,0.0365744870651,1,0.0258697591436,0,1,0.314827828531,0.00267618198037,0.303300624442,0,1,0,0.151650312221,3.0,8160.0,0.314827828531,0.210119465917,0.303300624442,0,0,1,0.151650312221,0,8160.0,0.303300624442,0.314827828531,0,0,1
200020,BERING STRAIT SCHOOL DISTRICT,Alaska,43-Rural: Remote,Large,High,68.6,0,1,0,15.0,0,0.13924690422,0.0209333670289,40543.0,0.0,0.0,1,0,0.0,1,0.0,0,1,0.13924690422,0.000601684717208,0.287605294826,0,1,0,0.274909747292,15.0,40543.0,0.13924690422,0.0209333670289,0.287605294826,0,0,1,0.274909747292,0,40543.0,0.287605294826,0.13924690422,0,0,0
4501170,BERKELEY 01,South Carolina,21-Suburb: Large,Large,Average,70.1,0,1,0,38.0,0,0.181802353058,0.262567470089,10212.0,0.0166993093496,0.0160464556919,1,0,0.0160464556919,1,0.0166993093496,0,1,0.181802353058,0.34834896746,0.28337284816,0,1,0,0.0890564870808,38.0,10212.0,0.181802353058,0.262567470089,0.28337284816,0,0,1,0.0890564870808,0,10212.0,0.28337284816,0.181802353058,1,0,0
5400060,BERKELEY COUNTY SCHOOLS,West Virginia,41-Rural: Fringe,Large,Average,79.0,0,1,0,29.0,0,0.315411318318,0.271696133043,11832.0,0.023386449616,0.0252780006878,1,0,0.0252780006878,1,0.023386449616,0,1,0.315411318318,0.116416370515,0.28293018457,0,1,0,0.139478963659,29.0,11832.0,0.315411318318,0.271696133043,0.28293018457,0,0,1,0.139478963659,0,11832.0,0.28293018457,0.315411318318,1,0,0
3401530,BERKELEY HEIGHTS PUBLIC SCHOOLS,New Jersey,21-Suburb: Large,Medium,Low,100.0,0,1,0,6.0,0,0.0,0.539803707743,17126.0,0.0439212930429,0.0330288123682,1,0,0.0330288123682,1,0.0439212930429,0,1,0.0,0.0105411103303,0.364371047084,0,1,0,0.145115952214,6.0,17126.0,0.0,0.539803707743,0.364371047084,0,0,1,0.145115952214,0,17126.0,0.364371047084,0.0,1,0,0
604740,BERKELEY UNIFIED,California,12-City: Mid-size,Medium,Average,100.0,0,0,1,16.0,0,0.415102462545,0.227225762011,15281.0,0.0123672978002,0.0145562000657,1,0,0.0145562000657,0,0.0123672978002,1,1,0.415102462545,0.239356462734,0.379665097953,1,0,0,0.0883181225554,16.0,15281.0,0.415102462545,0.227225762011,0.379665097953,0,1,0,0.0883181225554,0,15281.0,0.379665097953,0.415102462545,1,0,0
2605010,BERKLEY SCHOOL DISTRICT,Michigan,21-Suburb: Large,Medium,Average,100.0,0,0,1,8.0,0,0.165577342048,0.0,10405.0,0.0278200391219,0.0330362964573,1,0,0.0330362964573,0,0.0278200391219,1,1,0.165577342048,0.211693110193,0.324277331015,1,0,0,0.119386964939,8.0,10405.0,0.165577342048,0.0,0.324277331015,0,1,0,0.119386964939,0,10405.0,0.324277331015,0.165577342048,1,0,0
2500079,BERKSHIRE ARTS AND TECHNOLOGY CHARTER PUBLIC (DISTRICT),Massachusetts,32-Town: Distant,Small,Average,71.4,0,0,0,1.0,0,,,,0.00462962962963,0.0185185185185,1,0,0.0185185185185,0,0.00462962962963,0,0,,0.0462962962963,0.384259259259,0,0,0,0.178472222222,1.0,,,,0.384259259259,0,0,0,0.178472222222,0,,0.384259259259,,1,0,0
2502530,BERKSHIRE HILLS,Massachusetts,41-Rural: Fringe,Medium,Low,100.0,1,1,0,3.0,0,0.0788497217069,0.551948051948,17756.0,0.0624546114742,0.0544662309368,1,0,0.0544662309368,1,0.0624546114742,0,0,0.0788497217069,0.0145243282498,0.432098765432,0,1,0,0.156826434277,3.0,17756.0,0.0788497217069,0.551948051948,0.432098765432,0,0,1,0.156826434277,0,17756.0,0.432098765432,0.0788497217069,1,0,0
3904716,BERKSHIRE LOCAL,Ohio,32-Town: Distant,Small,Low,89.7,0,1,0,3.0,0,0.0,0.424507658643,11143.0,0.0415512465374,0.0452446906741,1,0,0.0452446906741,1,0.0415512465374,0,1,0.0,0.0120036934441,0.373037857802,0,1,0,0.133453370268,3.0,11143.0,0.0,0.424507658643,0.373037857802,0,0,1,0.133453370268,0,11143.0,0.373037857802,0.0,1,0,0
5501140,BERLIN AREA SCHOOL DISTRICT,Wisconsin,32-Town: Distant,Medium,Average,90.4,0,1,0,4.0,0,0.458387516255,0.187256176853,11337.0,0.0439759036145,0.0463855421687,1,0,0.0463855421687,1,0.0439759036145,0,1,0.458387516255,0.00301204819277,0.363855421687,0,1,0,0.131873493976,4.0,11337.0,0.458387516255,0.187256176853,0.363855421687,0,0,1,0.131873493976,0,11337.0,0.363855421687,0.458387516255,0,0,0
4203420,BERLIN BROTHERSVALLEY SD,Pennsylvania,42-Rural: Distant,Medium,Average,94.7,0,1,0,3.0,0,0.585877862595,0.0,11831.0,0.0455049944506,0.031076581576,1,0,0.031076581576,1,0.0455049944506,0,1,0.585877862595,0.00554938956715,0.31076581576,0,1,0,0.144284128746,3.0,11831.0,0.585877862595,0.0,0.31076581576,0,0,1,0.144284128746,0,11831.0,0.31076581576,0.585877862595,0,0,1
3604620,BERLIN CENTRAL SCHOOL DISTRICT,New York,42-Rural: Distant,Medium,Average,65.0,0,1,0,4.0,0,0.0440677966102,0.223728813559,20428.0,0.0218818380744,0.0371991247265,1,0,0.0371991247265,1,0.0218818380744,0,1,0.0440677966102,0.0175054704595,0.308533916849,0,1,0,0.218227571116,4.0,20428.0,0.0440677966102,0.223728813559,0.308533916849,0,0,1,0.218227571116,0,20428.0,0.308533916849,0.0440677966102,1,0,0
3301860,BERLIN SCHOOL DISTRICT,New Hampshire,33-Town: Remote,Medium,Average,77.5,0,0,1,4.0,0,0.0634367375392,0.194841408156,14839.0,0.0433869839048,0.0468859342197,1,0,0.0468859342197,0,0.0433869839048,1,0,0.0634367375392,0.00209937018894,0.363191042687,1,0,0,0.207987942728,4.0,14839.0,0.0634367375392,0.194841408156,0.363191042687,0,1,0,0.207987942728,0,14839.0,0.363191042687,0.0634367375392,0,0,1
2502580,BERLIN-BOYLSTON,Massachusetts,41-Rural: Fringe,Small,Low,88.3,1,0,0,1.0,1,0.0512820512821,0.494871794872,18752.0,0.0765765765766,0.112612612613,0,0,0.112612612613,0,0.0765765765766,0,0,0.0512820512821,0.00675675675676,0.655405405405,0,0,1,0.139864864865,1.0,18752.0,0.0512820512821,0.494871794872,0.655405405405,0,0,0,0.139864864865,0,18752.0,0.655405405405,0.0512820512821,1,0,0
4203450,BERMUDIAN SPRINGS SD,Pennsylvania,42-Rural: Distant,Large,Low,87.9,0,0,1,3.0,0,0.353846153846,0.0572115384615,10257.0,0.0357315306615,0.0313858039594,1,0,0.0313858039594,0,0.0357315306615,1,1,0.353846153846,0.00579430226944,0.310478029937,1,0,0,0.114654756156,3.0,10257.0,0.353846153846,0.0572115384615,0.310478029937,0,1,0,0.114654756156,0,10257.0,0.310478029937,0.353846153846,0,0,1
3500210,BERNALILLO PUBLIC SCHOOLS,New Mexico,21-Suburb: Large,Medium,High,67.3,0,1,0,11.0,0,0.0533791165912,0.0737474637116,14535.0,0.00301204819277,0.00331325301205,1,0,0.00331325301205,1,0.00301204819277,0,1,0.0533791165912,0.00210843373494,0.285542168675,0,1,0,0.188437312537,11.0,14535.0,0.0533791165912,0.0737474637116,0.285542168675,0,0,1,0.188437312537,0,14535.0,0.285542168675,0.0533791165912,1,0,0
3401650,BERNARDS TOWNSHIP PUBLIC SCHOOLS,New Jersey,21-Suburb: Large,Medium,Low,99.8,0,1,0,6.0,0,0.0,0.919498381877,16014.0,0.0325818950335,0.0278266995421,1,0,0.0278266995421,1,0.0325818950335,0,1,0.0,0.00915815427968,0.299753434308,0,1,0,0.0966725043783,6.0,16014.0,0.0,0.919498381877,0.299753434308,0,0,1,0.0966725043783,0,16014.0,0.299753434308,0.0,1,0,0
3904685,BERNE UNION LOCAL,Ohio,41-Rural: Fringe,Small,Average,100.0,0,1,0,3.0,0,0.0,0.35667752443,10294.0,0.038503850385,0.039603960396,1,0,0.039603960396,1,0.038503850385,0,1,0.0,0.00550055005501,0.323432343234,0,1,0,0.121353135314,3.0,10294.0,0.0,0.35667752443,0.323432343234,0,0,1,0.121353135314,0,10294.0,0.323432343234,0.0,1,0,0
3604650,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,New York,42-Rural: Distant,Medium,Low,96.7,0,1,0,2.0,0,0.0,0.320802005013,20079.0,0.0423814328961,0.0534813319879,1,0,0.0534813319879,1,0.0423814328961,0,1,0.0,0.00706357214934,0.356205852674,0,1,0,0.180413723512,2.0,20079.0,0.0,0.320802005013,0.356205852674,0,0,1,0.180413723512,0,20079.0,0.356205852674,0.0,1,0,0
2904950,BERNIE R-XIII,Missouri,42-Rural: Distant,Medium,Average,81.6,0,1,0,2.0,0,0.525046382189,0.102968460111,8404.0,0.0309090909091,0.0181818181818,1,0,0.0181818181818,1,0.0309090909091,0,1,0.525046382189,0.0272727272727,0.278181818182,0,1,0,0.159818181818,2.0,8404.0,0.525046382189,0.102968460111,0.278181818182,0,0,1,0.159818181818,0,8404.0,0.278181818182,0.525046382189,0,0,0
1300390,BERRIEN COUNTY,Georgia,41-Rural: Fringe,Medium,High,67.8,0,1,0,5.0,0,0.497025171625,0.0,9049.0,0.0280199252802,0.0258405977584,1,0,0.0258405977584,1,0.0280199252802,0,1,0.497025171625,0.135429638854,0.283623910336,0,1,0,0.136457036115,5.0,9049.0,0.497025171625,0.0,0.283623910336,0,0,1,0.136457036115,0,9049.0,0.283623910336,0.497025171625,0,0,0
2605430,BERRIEN SPRINGS PUBLIC SCHOOLS,Michigan,31-Town: Fringe,Medium,High,100.0,0,0,1,5.0,0,0.336332476435,0.0,10611.0,0.0406218655968,0.0280842527583,1,0,0.0280842527583,0,0.0406218655968,1,1,0.336332476435,0.259779338014,0.367602808425,1,0,0,0.107730883813,5.0,10611.0,0.336332476435,0.0,0.367602808425,0,1,0,0.107730883813,0,10611.0,0.367602808425,0.336332476435,1,0,0
4004020,BERRYHILL,Oklahoma,21-Suburb: Large,Small,Average,100.0,0,1,0,3.0,0,0.0,0.332398316971,6568.0,0.0350318471338,0.0278662420382,1,0,0.0278662420382,1,0.0350318471338,0,1,0.0,0.0143312101911,0.345541401274,0,1,0,0.108996815287,3.0,6568.0,0.0,0.332398316971,0.345541401274,0,0,1,0.108996815287,0,6568.0,0.345541401274,0.0,1,0,0
503150,BERRYVILLE SCHOOL DISTRICT,Arkansas,32-Town: Distant,Medium,Average,69.9,0,1,0,4.0,0,0.377057886352,0.16702071163,11249.0,0.0212987012987,0.0238961038961,1,0,0.0238961038961,1,0.0212987012987,0,1,0.377057886352,0.00207792207792,0.26961038961,0,1,0,0.198441558442,4.0,11249.0,0.377057886352,0.16702071163,0.26961038961,0,0,1,0.198441558442,0,11249.0,0.26961038961,0.377057886352,0,0,0
2705430,BERTHA-HEWITT PUBLIC SCHOOL DIST.,Minnesota,43-Rural: Remote,Medium,High,80.0,0,1,0,2.0,0,0.597266035752,0.0,12183.0,0.0480549199085,0.0434782608696,1,0,0.0434782608696,1,0.0480549199085,0,1,0.597266035752,0.00686498855835,0.382151029748,0,1,0,0.136040723982,2.0,12183.0,0.597266035752,0.0,0.382151029748,0,0,1,0.136040723982,0,12183.0,0.382151029748,0.597266035752,0,0,0
3700360,BERTIE COUNTY SCHOOLS,North Carolina,43-Rural: Remote,Large,High,71.5,0,1,0,9.0,0,0.415288153682,0.0677694770544,12251.0,0.00401606425703,0.00502008032129,1,0,0.00502008032129,1,0.00401606425703,0,1,0.415288153682,0.851740294511,0.313922356091,0,1,0,0.15037470726,9.0,12251.0,0.415288153682,0.0677694770544,0.313922356091,0,0,1,0.15037470726,0,12251.0,0.313922356091,0.415288153682,0,0,0
3104020,BERTRAND PUBLIC SCHOOLS,Nebraska,43-Rural: Remote,Medium,Low,94.7,0,1,0,2.0,0,0.344202898551,0.246376811594,14129.0,0.04296875,0.0234375,1,0,0.0234375,1,0.04296875,0,1,0.344202898551,0.0,0.296875,0,1,0,0.179296875,2.0,14129.0,0.344202898551,0.246376811594,0.296875,0,0,1,0.179296875,0,14129.0,0.296875,0.344202898551,0,0,0
4203480,BERWICK AREA SD,Pennsylvania,32-Town: Distant,Medium,Average,81.1,0,0,1,6.0,0,0.493350062735,0.0,12700.0,0.038261997406,0.0353437094682,1,0,0.0353437094682,0,0.038261997406,1,1,0.493350062735,0.0220492866407,0.314526588846,1,0,0,0.144212062257,6.0,12700.0,0.493350062735,0.0,0.314526588846,0,1,0,0.144212062257,0,12700.0,0.314526588846,0.493350062735,1,0,0
2600006,BESSEMER AREA SCHOOL DISTRICT,Michigan,42-Rural: Distant,Medium,Average,87.2,0,0,1,2.0,0,0.205217391304,0.0,9248.0,0.0395604395604,0.0351648351648,1,0,0.0351648351648,0,0.0395604395604,1,1,0.205217391304,0.0285714285714,0.338461538462,1,0,0,0.111326086957,2.0,9248.0,0.205217391304,0.0,0.338461538462,0,1,0,0.111326086957,0,9248.0,0.338461538462,0.205217391304,0,0,0
100330,BESSEMER CITY,Alabama,21-Suburb: Large,Medium,High,51.4,0,1,0,9.0,0,0.132209214907,0.194501127698,12419.0,0.000446428571429,0.0,1,0,0.0,1,0.000446428571429,0,1,0.132209214907,0.937946428571,0.264285714286,0,1,0,0.104241071429,9.0,12419.0,0.132209214907,0.194501127698,0.264285714286,0,0,1,0.104241071429,0,12419.0,0.264285714286,0.132209214907,1,0,0
1706120,BETHALTO CUSD 8,Illinois,23-Suburb: Small,Medium,Average,87.3,0,1,0,7.0,0,0.579703499924,0.157725813847,10567.0,0.0358595194085,0.0351201478743,1,0,0.0351201478743,1,0.0358595194085,0,1,0.579703499924,0.0181146025878,0.30314232902,0,1,0,0.0759678597516,7.0,10567.0,0.579703499924,0.157725813847,0.30314232902,0,0,1,0.0759678597516,0,10567.0,0.30314232902,0.579703499924,1,0,0
4004110,BETHANY,Oklahoma,21-Suburb: Large,Small,Average,83.8,0,1,0,4.0,0,0.00136425648022,0.264665757162,6945.0,0.0305732484076,0.0242038216561,1,0,0.0242038216561,1,0.0305732484076,0,1,0.00136425648022,0.0535031847134,0.289171974522,0,1,0,0.0987261146497,4.0,6945.0,0.00136425648022,0.264665757162,0.289171974522,0,0,1,0.0987261146497,0,6945.0,0.289171974522,0.00136425648022,1,0,0
4004230,BETHEL,Oklahoma,42-Rural: Distant,Large,Average,81.3,0,1,0,3.0,0,0.0,0.314885496183,7300.0,0.0272259013981,0.0264900662252,1,0,0.0264900662252,1,0.0272259013981,0,1,0.0,0.018395879323,0.284032376748,0,1,0,0.114569536424,3.0,7300.0,0.0,0.314885496183,0.284032376748,0,0,1,0.114569536424,0,7300.0,0.284032376748,0.0,0,0,1
3904861,BETHEL LOCAL,Ohio,41-Rural: Fringe,Small,Low,93.2,0,1,0,3.0,0,0.0,0.406810035842,10498.0,0.0357554786621,0.0334486735871,1,0,0.0334486735871,1,0.0357554786621,0,1,0.0,0.00346020761246,0.291810841984,0,1,0,0.115824682814,3.0,10498.0,0.0,0.406810035842,0.291810841984,0,0,1,0.115824682814,0,10498.0,0.291810841984,0.0,1,0,0
4203510,BETHEL PARK SD,Pennsylvania,21-Suburb: Large,Medium,Low,99.8,0,0,1,8.0,0,0.600555555556,0.0,17912.0,0.0472292191436,0.044080604534,1,0,0.044080604534,0,0.0472292191436,1,1,0.600555555556,0.0176322418136,0.366078925273,1,0,0,0.140176322418,8.0,17912.0,0.600555555556,0.0,0.366078925273,0,1,0,0.140176322418,0,17912.0,0.366078925273,0.600555555556,1,0,0
5002250,BETHEL SCHOOL DISTRICT,Vermont,43-Rural: Remote,Medium,Average,91.3,0,0,1,2.0,0,0.618357487923,0.0,18025.0,0.0469314079422,0.028880866426,1,0,0.028880866426,0,0.0469314079422,1,0,0.618357487923,0.00361010830325,0.306859205776,1,0,0,0.134316546763,2.0,18025.0,0.618357487923,0.0,0.306859205776,0,1,0,0.134316546763,0,18025.0,0.306859205776,0.618357487923,0,0,1
5300480,BETHEL SCHOOL DISTRICT,Washington,21-Suburb: Large,Large,Average,67.6,0,1,0,37.0,0,0.439358627762,0.150088561574,12228.0,0.0298566653447,0.030536513512,1,0,0.030536513512,1,0.0298566653447,0,1,0.439358627762,0.12016316356,0.320661718883,0,1,0,0.0976958812532,37.0,12228.0,0.439358627762,0.150088561574,0.320661718883,0,0,1,0.0976958812532,0,12228.0,0.320661718883,0.439358627762,1,0,0
4102040,BETHEL SD 52,Oregon,12-City: Mid-size,Medium,Average,67.1,0,0,1,11.0,0,0.244755244755,0.2206095791,8552.0,0.0279492455418,0.0258916323731,1,0,0.0258916323731,0,0.0279492455418,1,1,0.244755244755,0.0231481481481,0.279663923182,1,0,0,0.0976534118802,11.0,8552.0,0.244755244755,0.2206095791,0.279663923182,0,1,0,0.0976534118802,0,8552.0,0.279663923182,0.244755244755,1,0,0
3904631,BETHEL-TATE LOCAL,Ohio,31-Town: Fringe,Medium,Average,82.9,0,1,0,4.0,0,0.0,0.258244545916,8734.0,0.0304347826087,0.0282608695652,1,0,0.0282608695652,1,0.0304347826087,0,1,0.0,0.00108695652174,0.29347826087,0,1,0,0.126885869565,4.0,8734.0,0.0,0.258244545916,0.29347826087,0,0,1,0.126885869565,0,8734.0,0.29347826087,0.0,1,0,0
4203570,BETHLEHEM AREA SD,Pennsylvania,13-City: Small,Large,Average,86.4,0,0,1,22.0,0,0.237300228311,0.0,13292.0,0.0253454668015,0.0233906302663,1,0,0.0233906302663,0,0.0253454668015,1,1,0.237300228311,0.101449275362,0.336636332996,1,0,0,0.125562798199,22.0,13292.0,0.237300228311,0.0,0.336636332996,0,1,0,0.125562798199,0,13292.0,0.336636332996,0.237300228311,1,1,0
3604710,BETHLEHEM CENTRAL SCHOOL DISTRICT,New York,21-Suburb: Large,Medium,Low,97.1,0,0,1,8.0,0,0.0312028183191,0.483643683946,16189.0,0.0414386239249,0.0383111806099,1,0,0.0383111806099,0,0.0414386239249,1,1,0.0312028183191,0.02228303362,0.337959343237,1,0,0,0.167619233776,8.0,16189.0,0.0312028183191,0.483643683946,0.337959343237,0,1,0,0.167619233776,0,16189.0,0.337959343237,0.0312028183191,1,0,0
4203600,BETHLEHEM-CENTER SD,Pennsylvania,42-Rural: Distant,Large,Average,86.6,0,1,0,3.0,0,0.437784208351,0.0438197602315,13975.0,0.0368459837878,0.0434782608696,1,0,0.0434782608696,1,0.0368459837878,0,1,0.437784208351,0.0110537951363,0.299926308032,0,1,0,0.122336517267,3.0,13975.0,0.437784208351,0.0438197602315,0.299926308032,0,0,1,0.122336517267,0,13975.0,0.299926308032,0.437784208351,1,0,0
3604740,BETHPAGE UNION FREE SCHOOL DISTRICT,New York,21-Suburb: Large,Medium,Low,100.0,0,0,1,5.0,0,0.0765957446809,0.510638297872,24522.0,0.0364583333333,0.0384114583333,1,0,0.0384114583333,0,0.0364583333333,1,1,0.0765957446809,0.00618489583333,0.329752604167,1,0,0,0.1537890625,5.0,24522.0,0.0765957446809,0.510638297872,0.329752604167,0,1,0,0.1537890625,0,24522.0,0.329752604167,0.0765957446809,1,0,0
802460,BETHUNE SCHOOL DISTRICT NO. R- 5,Colorado,42-Rural: Distant,Small,High,92.3,0,1,0,2.0,0,0.0166666666667,0.0,15079.0,0.015873015873,0.0555555555556,1,0,0.0555555555556,1,0.015873015873,0,1,0.0166666666667,0.0,0.31746031746,0,1,0,0.225714285714,2.0,15079.0,0.0166666666667,0.0,0.31746031746,0,0,1,0.225714285714,0,15079.0,0.31746031746,0.0166666666667,0,0,0
1904860,BETTENDORF COMM SCHOOL DISTRICT,Iowa,21-Suburb: Large,Medium,Average,87.6,0,1,0,8.0,0,0.630586121716,0.113631259825,9877.0,0.0352303523035,0.0347786811201,1,0,0.0347786811201,1,0.0352303523035,0,1,0.630586121716,0.0564588979223,0.325880758808,0,1,0,0.123380874445,8.0,9877.0,0.630586121716,0.113631259825,0.325880758808,0,0,1,0.123380874445,0,9877.0,0.325880758808,0.630586121716,1,0,0
3904969,BETTSVILLE LOCAL,Ohio,42-Rural: Distant,Small,Low,84.2,0,0,1,3.0,0,0.0,0.0887480190174,15011.0,0.0331491712707,0.0276243093923,1,0,0.0276243093923,0,0.0331491712707,1,1,0.0,0.0,0.359116022099,1,0,0,0.204198895028,3.0,15011.0,0.0,0.0887480190174,0.359116022099,0,1,0,0.204198895028,0,15011.0,0.359116022099,0.0,0,0,1
3800032,BEULAH 27,North Dakota,33-Town: Remote,Small,Low,98.3,0,1,0,3.0,0,0.618796198522,0.0,11402.0,0.0366568914956,0.0351906158358,1,0,0.0351906158358,1,0.0366568914956,0,1,0.618796198522,0.00146627565982,0.362170087977,0,1,0,0.149413489736,3.0,11402.0,0.618796198522,0.0,0.362170087977,0,0,1,0.149413489736,0,11402.0,0.362170087977,0.618796198522,0,0,0
2502640,BEVERLY,Massachusetts,21-Suburb: Large,Medium,Average,91.7,0,1,0,7.0,0,0.112209457654,0.553833823137,30680.0,0.0285781213399,0.0367767627079,1,0,0.0367767627079,1,0.0285781213399,0,1,0.112209457654,0.0260014054814,0.289997657531,0,1,0,0.128964628719,7.0,30680.0,0.112209457654,0.553833823137,0.289997657531,0,0,1,0.128964628719,0,30680.0,0.289997657531,0.112209457654,1,0,0
604830,BEVERLY HILLS UNIFIED,California,21-Suburb: Large,Medium,Low,100.0,0,0,1,6.0,0,0.0333889816361,0.605175292154,13478.0,0.0382658253613,0.0378587421128,1,0,0.0378587421128,0,0.0382658253613,1,1,0.0333889816361,0.054345613678,0.453083655608,1,0,0,0.0973700182076,6.0,13478.0,0.0333889816361,0.605175292154,0.453083655608,0,1,0,0.0973700182076,0,13478.0,0.453083655608,0.0333889816361,1,0,0
2904980,BEVIER C-4,Missouri,42-Rural: Distant,Small,Average,81.3,0,0,1,2.0,0,0.545918367347,0.137755102041,8275.0,0.0549019607843,0.043137254902,1,0,0.043137254902,0,0.0549019607843,1,1,0.545918367347,0.00392156862745,0.419607843137,1,0,0,0.150117647059,2.0,8275.0,0.545918367347,0.137755102041,0.419607843137,0,1,0,0.150117647059,0,8275.0,0.419607843137,0.545918367347,0,0,0
3904362,BEXLEY CITY,Ohio,21-Suburb: Large,Small,Low,94.3,0,1,0,5.0,0,0.0,0.536121673004,16172.0,0.0336538461538,0.0355769230769,1,0,0.0355769230769,1,0.0336538461538,0,1,0.0,0.0706730769231,0.339423076923,0,1,0,0.172144230769,5.0,16172.0,0.0,0.536121673004,0.339423076923,0,0,1,0.172144230769,0,16172.0,0.339423076923,0.0,1,0,0
1300420,BIBB COUNTY,Georgia,13-City: Small,Large,High,54.1,0,1,0,44.0,0,0.413488588728,0.0,9534.0,0.00545621092039,0.0056553427058,1,0,0.0056553427058,1,0.00545621092039,0,1,0.413488588728,0.728822334621,0.265522322673,0,1,0,0.149866581704,44.0,9534.0,0.413488588728,0.0,0.265522322673,0,0,1,0.149866581704,0,9534.0,0.265522322673,0.413488588728,1,1,0
100360,BIBB COUNTY,Alabama,42-Rural: Distant,Large,High,70.8,0,1,0,10.0,0,0.174264178033,0.250179468772,10242.0,0.0206128133705,0.0225626740947,1,0,0.0225626740947,1,0.0206128133705,0,1,0.174264178033,0.240111420613,0.289136490251,0,1,0,0.117782729805,10.0,10242.0,0.174264178033,0.250179468772,0.289136490251,0,0,1,0.117782729805,0,10242.0,0.289136490251,0.174264178033,1,0,0
5300510,BICKLETON SCHOOL DISTRICT,Washington,43-Rural: Remote,Small,Average,100.0,0,1,0,1.0,0,1.0,0.0,29978.0,0.0,0.032967032967,1,0,0.032967032967,1,0.0,0,1,1.0,0.0,0.340659340659,0,1,0,0.213516483516,1.0,29978.0,1.0,0.0,0.340659340659,0,0,1,0.213516483516,0,29978.0,0.340659340659,1.0,0,0,0
2303150,BIDDEFORD PUBLIC SCHOOLS,Maine,41-Rural: Fringe,Medium,Average,87.3,0,1,0,6.0,0,0.318539727989,0.204366499642,13973.0,0.0447260529258,0.038017144987,1,0,0.038017144987,1,0.0447260529258,0,1,0.318539727989,0.0275810659709,0.336563548267,0,1,0,0.207212622089,6.0,13973.0,0.318539727989,0.204366499642,0.336563548267,0,0,1,0.207212622089,0,13973.0,0.336563548267,0.318539727989,1,0,0
2200210,BIENVILLE PARISH,Louisiana,43-Rural: Remote,Large,High,74.4,0,1,0,9.0,0,0.171171171171,0.195045045045,14629.0,0.0131233595801,0.0122484689414,1,0,0.0122484689414,1,0.0131233595801,0,1,0.171171171171,0.55905511811,0.26334208224,0,1,0,0.174540682415,9.0,14629.0,0.171171171171,0.195045045045,0.26334208224,0,0,1,0.174540682415,0,14629.0,0.26334208224,0.171171171171,0,0,0
2605690,BIG BAY DE NOC SCHOOL DISTRICT,Michigan,43-Rural: Remote,Medium,Average,84.6,0,0,1,1.0,0,0.197674418605,0.0,11510.0,0.0201612903226,0.0403225806452,1,0,0.0403225806452,0,0.0201612903226,1,1,0.197674418605,0.0,0.403225806452,1,0,0,0.132828685259,1.0,11510.0,0.197674418605,0.0,0.403225806452,0,1,0,0.132828685259,0,11510.0,0.403225806452,0.197674418605,0,0,0
